,ca_au,ca_nz,ca_uk,ca_us,au_nz,au_uk,au_us,nz_uk,nz_us,uk_us,mixed_ca,mixed_au,mixed_nz,mixed_uk,mixed_us,za_mixed,za_ca,za_au,za_nz,za_uk,za_us,base_mixed,base_ca,base_au,base_nz,base_uk,base_us,base_za
34,8.71940720250885,6.769889472167537,7.068132674358566,6.8470355252781365,2.0432967709827725,3.5211540440469,6.950495320320454,2.3719147888975685,6.333934505434527,8.344641713706624,3.5259567025405936,5.368948733849087,3.4514125595643956,3.753912864108879,5.987149194146721,2.0309976678520294,4.709733373660243,5.377338909928256,3.4954838084984874,2.5528995758630364,7.851004995608171,26.5256252879008,25.915307523600497,26.75595745739188,26.043604691288632,26.824960688147335,26.94619686227861,26.316154215986536
35,8.153009400756906,6.495411539933885,3.82271791849586,2.094383904701814,6.824801925674428,5.880056310808171,6.280567972369192,3.508595484974605,4.995752924508823,1.9599905517901044,5.148498373322316,5.520942102372548,8.66235766081621,5.96716348668889,4.606582001539942,4.901264913543662,3.531218238959473,5.178861012466826,3.8513529757704266,1.8092496325100509,1.6990435522892888,24.22932359975052,24.826123436790198,24.641523357723045,24.6046688421576,25.736683270215348,24.98849868060167,24.078849620774278
36,4.8179747759725915,5.317637815252218,3.596685401779003,2.8871796162906493,1.956636500692306,3.2711387453460885,5.618073593873348,2.3651162282175404,6.9183085100962805,5.947894215495789,1.987560720236078,6.424527365206375,6.478128626342071,4.354984636434609,4.359697471903928,7.57166269986727,5.693923247702069,4.565974778894814,6.492247553169913,6.912290543027889,3.917568311098273,24.375388986350742,24.78770737517151,24.90384091690763,24.95574771011739,25.028132275300234,24.7779242669678,25.003558199963482
37,4.271662544528075,6.907249886442421,5.423630516472076,1.8984600126537394,2.8768275667220307,2.405062622510373,5.157928738883338,2.0442571872072786,7.3807977414486405,5.591511186357167,7.150450230237961,7.246452737501742,7.225890202447004,5.412691413464758,5.940750877969617,6.747331686070739,3.214516185631824,1.093164464086655,3.751633683332475,2.6869243080737406,4.085171468550684,28.039541044463434,27.11590011609445,27.551380054500534,28.00855175450448,27.699287445487844,28.044864138152075,27.415318641384584
38,5.044786357265306,9.116337683178422,4.511995280182996,5.999472018900598,4.312503038885283,1.4423982175559507,4.449586229705346,5.218082977512133,6.232295732545836,5.594783890327574,3.8502889194854055,2.30282707696311,6.027669245692468,1.002583961955264,5.979690015360615,7.330438345249868,6.691652176382502,5.984895261232322,7.607587691701745,7.049976751266943,1.5790887912499083,28.076227700970318,27.969894476978666,28.75475025339007,28.229673872432077,28.559610376723604,28.2661038100927,28.06290014248425
39,7.034393486341082,3.30155468057203,6.727626717890903,5.892790343801003,5.409517886517341,0.8508282344357178,7.520509708723624,5.480267235124367,7.990944624687974,6.742881703723051,3.086228251692419,4.670122213552444,0.9619678247362795,4.654502228787568,7.162777864895255,2.716286306234097,2.9978726443895116,4.412928662161924,3.6150829238259776,3.932926366763872,4.4915283341706225,28.028050891921193,27.835463506575216,28.582039639896138,28.064583541569053,28.813470769587198,29.058027936230953,28.174722285835223
40,4.311366235146766,7.584280435216254,5.58797177746383,6.7531976685634865,3.585459413740284,2.100284900640526,7.262310195302382,2.737504297243703,7.706865526852576,6.585633013223305,2.190640790927714,3.1527215872885725,6.735372449499735,4.766587337989173,8.094728925359831,3.761624830714942,4.146544582863643,1.4928462809645016,3.5030254585925413,2.3727976363743304,6.032071900983258,26.284263978923263,25.612434505113455,26.22274510078838,26.56143116692106,27.615092992157404,26.5869418340668,25.422692518890347
41,5.787118578160115,5.697976102104359,5.963693080711857,3.363844494241783,4.639168714288154,8.099346967214759,3.4324862958786335,3.9491041860264446,2.6227409991609814,4.89425191222065,1.9913488820229934,7.009526930856112,7.355020861091751,7.336902065905487,5.008707731865543,4.398794560478715,3.0020511830707166,6.979849100930034,4.559731372162519,3.1404774807733538,3.594785804016188,26.49873922016413,25.194786271930617,25.48863820292985,25.76958735280776,26.248240199597856,25.371709250075483,25.329245600086356
42,5.318835538126747,7.119312163268951,8.324122821475264,7.623351213773955,3.0214229989133354,3.184572719386868,5.707980151158996,4.362983257584694,8.587082371389936,5.446885799165281,4.323378586837177,1.115353598481879,3.686662704069694,4.086508198122699,5.641277024950705,0.551695469955233,3.9653929497933578,1.634856204450668,3.937102290991244,4.533069162775967,5.8412769078244775,27.196894080987033,27.689802899811326,27.701857906281735,27.769936100603108,27.943685760198576,28.62163104486748,26.81579556268794
43,4.650798097017515,7.275492543215941,2.8708071172375123,3.2654620702358494,6.27593860672605,1.7976411438382034,7.566147389005964,6.43828836465908,8.047782825919612,5.8734549990702805,4.045115579398752,1.844307410833559,7.806383788306234,1.6795294629247308,7.210762400830451,2.091241883207824,3.8049602102313176,1.1617081473390949,5.805679864055449,1.2604130094470816,6.710830859023839,26.442961062855815,26.100713163974465,26.530221770384145,26.827530385183533,26.396500250409446,27.244816204916493,25.803550443673913
44,3.99861963948854,7.224489915138602,3.5276063668707516,4.136876090437469,5.46314634541023,1.0459585490935677,6.704234165900607,4.7419360635695265,6.497257834291697,5.756718744617271,3.9147955204236893,6.745580878768466,7.2835849143559495,5.926639140311659,1.6523502188607369,5.901487550029327,2.2113764652475325,4.374994181338589,8.864037506343514,4.425825640754757,6.296598430714675,23.977017502825063,24.775730957470486,24.312751488169493,25.6625809985459,24.553866894842418,25.401320614863717,24.802502354226633
45,4.480557647475324,6.829354558455849,4.792765213206067,3.7144010977050357,6.462506336814775,0.38494437903556117,7.844742723632801,6.771620428190205,7.978631468319594,8.174825655434411,2.949933232632886,3.2172947620733607,7.830122236161553,3.363823184065661,5.728489557588979,5.856769611353787,3.865207753327222,5.7235234658054,3.495641443046244,6.106821474672573,4.766278450133562,26.972561760356708,25.20703512485673,26.245920398266296,27.35824545244705,26.317913941168175,26.83185101270739,25.798831825021452
46,4.052940140205159,5.445356905730268,2.251206168949503,4.335375994548082,6.974824776779273,2.280825600195383,7.8881888998827225,5.084462224121815,8.740892337112438,6.498848026082886,2.8877572873271142,1.709859362380969,7.116628671678162,2.1577996538895308,6.295390315234722,5.967495841876652,3.350190483599188,6.628449986880783,3.2594776527849483,4.429991012142937,5.612971645718214,22.93877261375053,22.99901474863209,23.22375921490943,23.1201596558223,23.3452059359386,23.989414433221857,22.75829738660024
47,3.373683450906983,7.285141478541485,7.8413209581730845,5.143289692347508,4.290069694609051,5.216621761175848,2.1869943000013814,1.4157900964000454,4.490410543965733,5.773967301602644,7.389391865131766,4.853438979372552,6.252154866529257,7.609001638901606,2.7271987021754995,2.790044376366488,6.71648131746033,3.4937568506794703,3.4760400635370705,4.822644196095401,1.9738778957043694,25.456913293610473,25.416318838429635,25.805408994836704,26.384997062381164,26.350454232934283,25.873685281803365,25.504374779648384
48,6.609617162286138,5.111162628481112,3.7967037916740383,4.427209508575843,7.297371522888725,3.9405851902278006,4.096285510335304,7.168616024207627,7.921091267699165,1.4925090736030735,2.6953814568752397,5.016851677322984,3.2619694317083545,4.071864674935426,4.683435766885546,5.794084232110567,3.155968129522261,9.017038201453955,8.03514847394635,5.409948559540257,5.628435960569986,26.308335106243018,25.871717750039995,27.01828617890377,25.74381704754067,25.953061046891392,27.39235186239548,26.567066908798566
49,8.19875421287206,6.661839390893087,7.4955274737053035,1.8630068540141735,5.4988578290170995,8.617427904430679,6.351020185328769,3.404651517047591,5.520510713236738,7.032518758892924,5.683520864557325,6.3949365815093895,1.41221772347225,2.7204607191415837,4.840429149538591,2.8659685594786404,3.0887993607729785,7.580779159104869,4.120625545570061,4.455893471270753,3.031831966128672,26.204874528978074,26.4473797828222,27.13728109128948,26.06793177167923,27.612793993804182,26.57862802617495,26.265917825310357
50,5.699439847850215,2.2835331965728543,7.0052094297807965,5.071800765176386,5.210262916062201,3.438572342843856,5.138250288845346,5.537541793413178,6.51446085091681,8.309928273766907,5.68865061737612,2.840934688024953,6.309677289890913,6.098266018222946,2.8193702311956104,4.826694004558525,1.2440791927772386,4.493888057445021,1.8447240286345332,5.830894769921226,4.773755064385543,26.18016517905499,25.805674129937742,27.01921495180198,26.696690067675803,26.779785109328955,26.566319835124695,26.00101274028055
51,5.5246397800271225,6.506155171588797,8.348559002895625,5.159122431462059,2.661833189682565,5.499773039199122,4.4884411797540595,3.0169963117526946,3.404209277339575,3.5972058123444457,2.526840917694116,3.7815235389063404,4.159791994358277,5.853248244530939,2.782632546380271,5.61296201667805,6.735168712035725,8.644371083097571,7.263938819332033,6.365685481034687,4.471407938149429,26.948212509301023,26.79075865131316,27.77625056128533,26.74487792758523,27.245625236939567,27.678660172031318,26.24712597533137
52,6.922933821651766,7.05143224982786,5.188000157828534,0.8775448778460699,7.796983177850517,4.335262707693469,7.6053742253639935,3.810515612545624,6.816379453124368,5.42569057464975,2.1298865509239913,4.808846242373403,6.595818150580452,3.8658877647112435,2.8553560447681376,3.0060512265250052,2.983996329126845,6.425187897792008,4.096044971697468,3.012394627406499,2.825220329261691,22.837885910283255,23.08205911612202,23.67034200258711,23.263991368217166,23.974774040854104,23.079252085084843,23.20947814832752
53,6.0709148160659065,5.62777106657849,4.115527334199888,3.426547487938076,2.853844212697643,2.2907279160037475,4.513747835205038,3.713920433531265,5.758022837166018,2.276187943588787,5.3631748733643345,7.078785872760896,4.70712023352228,6.752548255285501,7.783969750924428,6.135944237722914,1.0159320967278187,6.887427164873031,6.62431275861842,4.807046830311712,3.664651059005546,27.132487941560058,26.76866413182124,27.66463146438683,26.484044920441313,27.363237511554946,27.480241238105155,27.094566194552147
