,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8090909090909087,0.8104120428881356,0.8196794710604063,0.7708091641015635,0.7082217823236127,0.8099174187176621,0.8014002145996328,0.7956541407200461
1,0.8315789473684208,0.8237408258261857,0.8334781961448758,0.8064600589024302,0.748177782306936,0.8145665703775826,0.8159420034325173,0.8028683251653661
2,0.9217391304347833,0.8353009769880663,0.8567691049956064,0.8148906143500148,0.7450596352622736,0.8357096572341726,0.8328544306737751,0.803235933613515
3,0.8962264150943396,0.816527868272493,0.8294643859671047,0.7867832756585942,0.7134986415753098,0.815650984512857,0.8134427012499532,0.7934376434745531
4,0.8118811881188118,0.8167648595148221,0.8303664977761884,0.782400871929484,0.7258592640943428,0.811151277385432,0.8062045346140216,0.7809123655234298
5,0.805555555555556,0.8181304729788004,0.8288669818272141,0.7916514100217168,0.7203559437137588,0.8137351482074914,0.8108220188705112,0.7993672656610189
6,0.8222222222222226,0.8324332236870464,0.8440452977677785,0.8178431810839636,0.7406472434687144,0.8353232314829643,0.8374700854248859,0.8006315445859223
7,0.7731958762886603,0.8256466900835933,0.8325659330703196,0.8061681498776163,0.7251872875538496,0.8221002024890011,0.8250219317429416,0.8002704252994707
8,0.8558558558558562,0.8148144936528575,0.825325343795208,0.7890014862256672,0.7095599354604466,0.8145580241527449,0.8088690367646775,0.7762520438344129
9,0.8315789473684208,0.8311802932648447,0.8469264434858306,0.8015650329165569,0.7441564408854404,0.8257297327844279,0.8269495036953889,0.8071845193144169
10,0.8378378378378384,0.8268539677926704,0.8371028180161819,0.7989398900185372,0.7519253079238252,0.8241067878497573,0.8232139032552186,0.7934664111580673
11,0.8611111111111108,0.8067726827866959,0.8086700666239814,0.7837001391935029,0.7246976804996237,0.8032106724189021,0.807627073045439,0.7686494952501463
12,0.7941176470588235,0.8133832246499962,0.8267582383966592,0.7834963842542589,0.745636135616183,0.8077612770032047,0.814963558225836,0.7896620433102838
13,0.8349514563106799,0.8092046551071058,0.8184651641627633,0.7816881330399161,0.7293155980022406,0.8026546319272406,0.8054969693418735,0.8038115455424052
14,0.8557692307692302,0.8096786544447253,0.8197378455445894,0.7904744473354035,0.7571332138462888,0.8108428842488158,0.814888253194908,0.7765005768519447
15,0.8761904761904765,0.8131002786609318,0.8206121566398692,0.7859126140487068,0.7246301660176286,0.8078217747060997,0.8143735395794991,0.7811468837013753
16,0.7979797979797982,0.8205703757417616,0.8517137357095539,0.8032477164751081,0.7190137527082597,0.8210773539441819,0.8219926550384474,0.8259042928049678
17,0.8787878787878788,0.8457496510077027,0.8603694329368835,0.8244309845321816,0.7633594060735459,0.844206723915874,0.8407390292052336,0.8181780030172762
18,0.9207920792079208,0.8280935055163621,0.833632474766713,0.7948657186931899,0.7437505183306413,0.8199556894720846,0.8182227094694057,0.8084060820870451
19,0.8297872340425531,0.8268043614660958,0.848731516044298,0.8083942224788865,0.7384341045676898,0.830139692707561,0.8268141529361549,0.8066711447844437
20,0.7613636363636366,0.8430114385296696,0.8452802352724945,0.8286802340582168,0.7618642631111571,0.8384175625106115,0.8419750034573866,0.8239142220277856
21,0.7903225806451611,0.81234660171587,0.8239486989888098,0.7856481599411147,0.7314463194829905,0.8060118739458672,0.8090077523589418,0.8105295523832138
22,0.8854166666666671,0.8250807075103812,0.8388380705764977,0.8072817924470059,0.763011423534331,0.8247089417288508,0.8278397104605317,0.8192827961985975
23,0.8598130841121499,0.8217118306358727,0.8347590373732519,0.8018720015127109,0.7258606348359071,0.8154612810118488,0.8214403736583368,0.832145715859585
24,0.8105263157894739,0.8200211981856962,0.8350909080336094,0.7910756677414353,0.7197736596116449,0.8211853050894194,0.8261481314204732,0.796452234844974
