,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8557692307692302,0.8419295623283894,0.8407950549046188,0.8304282320790447,0.8097410372041215,0.848059444116057,0.845551133333886,0.8721879975446041
1,0.8777777777777775,0.8210059329932099,0.8106510092457937,0.8142215628541396,0.815542384709982,0.8381255731708421,0.8336912624904527,0.8723524626055139
2,0.8760330578512392,0.8121540447426114,0.8016820336782076,0.8049844980873416,0.8018397265469661,0.8334186050173379,0.8176323229252012,0.8729617740687914
3,0.9134615384615391,0.8464574203146574,0.837028445522746,0.8435171798232713,0.8348746740930634,0.8583864755038735,0.8567395457999688,0.8833786016065781
4,0.8541666666666671,0.8350020654001306,0.8359957313779701,0.8351416927102794,0.8220299161530408,0.8417433170471672,0.8461778076774655,0.8775702128667537
5,0.8700000000000002,0.8459958827058137,0.8453101921037137,0.8359791935044922,0.8372289573826127,0.8500004309082014,0.8497588806210686,0.8772132132986893
6,0.7399999999999997,0.8202295789081284,0.81485326290321,0.8144650720548643,0.7979011470961137,0.8215151154326839,0.8294914658719547,0.8599871806453031
7,0.8426966292134825,0.8175263733021839,0.8131923470758841,0.8172353195853252,0.7893074683565836,0.8259374877670695,0.8275408386851818,0.8647373569074517
8,0.8962264150943396,0.8492223992889727,0.8456665011175329,0.8335602557111178,0.805371109807811,0.8528494699046524,0.8548954864331121,0.8746904682253089
9,0.8586956521739136,0.8320534482248042,0.8245699476082218,0.8315435480938898,0.8204195742752854,0.8359936593514361,0.8383141279773105,0.8611973327147489
10,0.9029126213592235,0.8019101230631914,0.7927655808480988,0.7897571907575115,0.782058784042574,0.8079903839754503,0.8142503391188839,0.8573258597958461
11,0.8691588785046732,0.8422132724901147,0.8357245079733482,0.8203692407223083,0.8118839938754683,0.8496379800987034,0.8485064873002142,0.8795433236560007
12,0.8804347826086955,0.8205011870146509,0.8289364628224511,0.8205507587473302,0.8194814574942481,0.8273705508512502,0.8382405202948814,0.8689009429706622
13,0.8865979381443302,0.8371449512784469,0.8313742911025367,0.8182627151417652,0.8174469131167028,0.8450458408013036,0.850182703966127,0.8720369456268792
14,0.8090909090909087,0.8187643371420285,0.8037231606683833,0.8051675171211011,0.7969388525566601,0.8300865830955071,0.8282002315981681,0.8680145651440989
15,0.8598130841121499,0.8465524722708107,0.8407162433036118,0.8367557418357514,0.8272133245890017,0.8546601567508063,0.8578184925302881,0.8834162303065533
16,0.8586956521739136,0.8263234051158067,0.8287276812827942,0.8195472492915601,0.7912450220024425,0.8377941890786993,0.8380263606040318,0.8826753247318229
17,0.8207547169811316,0.7834400140634248,0.7884261673819241,0.7822538092380337,0.7785475820127903,0.7865377324231271,0.804027136890867,0.8567702839256895
18,0.8611111111111108,0.8357645431163685,0.8421960326602075,0.8295472314082387,0.8373342390078974,0.8453174510462371,0.8463894938236625,0.8757597567169655
19,0.7959183673469389,0.8069618851969089,0.8045212751755134,0.7922863108698195,0.7957489647815585,0.8102235534815949,0.8188953248993635,0.8605976587967425
20,0.7444444444444439,0.7871922318746698,0.7758496357142604,0.7862291195558311,0.795381521161079,0.7934102451028556,0.806522126844152,0.8749087824430273
21,0.8990825688073399,0.8514886921818348,0.8461892896911601,0.8473301187709633,0.835598240912023,0.8599578829450641,0.8648659576081339,0.874211757632294
22,0.8018867924528302,0.8066229009594713,0.8052850255415761,0.7963965145873044,0.7904489342194246,0.8177087121220808,0.8250144945045194,0.8856661293838449
23,0.8761904761904765,0.8236161735191985,0.8294280525593768,0.8115603770628285,0.8259229539192225,0.8293984829288426,0.8400119543940588,0.8757170757045368
24,0.8555555555555551,0.8301344055628025,0.8208688788846917,0.8274147984869497,0.8122570652323079,0.8361273457854266,0.8474786253211949,0.8712504640354031
