,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8811097756410258,0.9488814657353983,0.9099749373433584,0.9159953970080552,0.8928571428571429,0.9158663465386154,0.9232,0.9077927376580986
1,0.927979797979798,0.9446300232817088,0.9201002506265665,0.9164138508212156,0.8923440065681444,0.9223689475790317,0.9293,0.9182986536107711
2,0.924782927084423,0.9495900394776798,0.9166917293233083,0.9126477665027724,0.9074302134646962,0.9280712284913966,0.9323000000000001,0.9188086495308038
3,0.9542267628205129,0.949286365016702,0.9230075187969925,0.9192384140600481,0.9018883415435139,0.9311724689875951,0.9299,0.9077927376580988
4,0.9238782051282051,0.9444275736410568,0.9227067669172933,0.9175645988074066,0.8921387520525452,0.9246698679471789,0.9256,0.9117707058343534
5,0.9215,0.9496912642980059,0.9190977443609022,0.9038602364264045,0.8973727422003284,0.9192677070828332,0.9381999999999999,0.9164626682986536
6,0.9055,0.9428079765158417,0.9174937343358396,0.9091955225441992,0.9001436781609196,0.9174669867947179,0.9393999999999999,0.9008567931456549
7,0.9025204980261161,0.9354185646320478,0.9108771929824561,0.9112877916100011,0.8939860426929394,0.9210684273709483,0.9326,0.9058547531619748
8,0.9145925331192292,0.945945945945946,0.9202005012531329,0.9103462705303902,0.8975779967159278,0.913765506202481,0.9352,0.9072827417380662
9,0.9139492753623187,0.9475655430711611,0.9257142857142857,0.9166230777277958,0.9105090311986864,0.9181672669067626,0.9381999999999999,0.9145246838025295
10,0.9269342408167351,0.9257009818807572,0.9051629072681704,0.9040694633329847,0.8854679802955665,0.9129651860744298,0.9258,0.8998368013055896
11,0.9377951964626671,0.9336977426865067,0.905062656641604,0.9041740767862747,0.8914203612479474,0.9148659463785515,0.9308,0.8990208078335373
12,0.9199879227053139,0.9319769207409656,0.9043609022556391,0.908986295637619,0.8901888341543513,0.9145658263305323,0.9237,0.8947368421052633
13,0.9425482934641177,0.9336977426865067,0.900250626566416,0.9039648498796945,0.8870073891625616,0.9149659863945577,0.9255,0.9080987352101183
14,0.8901010101010102,0.9357222390930255,0.9010526315789473,0.9103462705303902,0.891215106732348,0.9185674269707883,0.9232,0.9008567931456549
15,0.9232237966033565,0.9516145358841988,0.9156892230576441,0.9230044983784915,0.9008620689655172,0.9182673069227691,0.9293000000000001,0.9123827009383925
16,0.9230072463768116,0.9443263488207309,0.9137844611528823,0.9249921539910033,0.8974753694581281,0.9245698279311725,0.9297000000000001,0.9184006527947776
17,0.9204134885588118,0.94584472112562,0.9113784461152883,0.906684799665237,0.8983990147783252,0.9218687474989996,0.939,0.9205426356589147
18,0.9528985507246377,0.9453385970239903,0.9111779448621554,0.9222722042054609,0.9114326765188834,0.9144657863145258,0.9315000000000001,0.9216646266829865
19,0.8950580232092836,0.9366332624759591,0.9130827067669173,0.9132754472225129,0.8941912972085385,0.913765506202481,0.9217000000000001,0.9129946960424317
20,0.8775757575757577,0.9398724567263893,0.9055639097744361,0.9095093629040695,0.8863916256157636,0.9156662665066027,0.9349,0.914422684618523
21,0.9016029841717914,0.9457434963052941,0.9214035087719298,0.9226906580186213,0.8955254515599343,0.9102641056422569,0.9335,0.9180946552427581
22,0.9225210758731434,0.9463508452272498,0.9094736842105263,0.9143215817554138,0.8967569786535303,0.9150660264105642,0.9266,0.9149326805385557
23,0.9269172932330827,0.938657758882478,0.9095739348370927,0.91013704362381,0.8937807881773399,0.9148659463785513,0.9355,0.9125866993064056
24,0.9281818181818183,0.9496912642980058,0.908170426065163,0.9084632283711686,0.8961412151067323,0.9110644257703081,0.9329999999999999,0.9138106895144839
