,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8811097756410258,0.8948053247923131,0.8944829665360265,0.8951012815212899,0.8851161858974359,0.8888,0.915724151736563,0.9386026817219478
1,0.927979797979798,0.8889000100090082,0.9006130037182193,0.9123604795369988,0.8806089743589743,0.8969,0.9219297367630868,0.9469704607319287
2,0.924782927084423,0.8999099189270343,0.9102602753492112,0.9108102521703183,0.8800080128205129,0.9024,0.9277349614653188,0.9480794434922875
3,0.9542267628205129,0.8926033430087077,0.9106622450005024,0.9137040099214552,0.8807091346153846,0.9064,0.9279351416274647,0.9439459622945862
4,0.9238782051282051,0.9057151436292663,0.8997085720028137,0.9090533278214138,0.8744991987179487,0.888,0.9309378440596537,0.9426353463050711
5,0.9215,0.9076168551696526,0.9083509195055772,0.9015088879702357,0.8782051282051282,0.8985,0.9092182964668202,0.9431394293779615
6,0.9055,0.9042137924131718,0.9125716008441362,0.9121537825547746,0.8849158653846153,0.9029,0.9105194675207687,0.9354773666700271
7,0.9025204980261161,0.9005104594134721,0.9053361471208924,0.8974782968168665,0.8874198717948718,0.8939999999999999,0.9093183865478932,0.9317471519306382
8,0.9145925331192292,0.9030127114402962,0.9037282685157271,0.9088466308391897,0.8852163461538463,0.8995000000000001,0.9085176658993094,0.933864300836778
9,0.9139492753623187,0.9022119907917125,0.9116671691287308,0.9146341463414632,0.8907251602564104,0.9009,0.9027124411970774,0.9442484121383204
10,0.9269342408167351,0.9094184766289661,0.8921716410411015,0.8920008267879289,0.8818108974358975,0.8984,0.9081173055750175,0.9204556910978929
11,0.9377951964626671,0.900910819737764,0.888252436941011,0.8903472509301364,0.881610576923077,0.8959,0.9016114503052747,0.9160197600564574
12,0.9199879227053139,0.8977079371434291,0.8932770575821526,0.903162463828028,0.8860176282051282,0.9017000000000001,0.907016314683215,0.9164230265147696
13,0.9425482934641177,0.9055149634671203,0.8965933072053061,0.8926209177346011,0.8714943910256411,0.8909999999999999,0.9005104594134722,0.9284202036495615
14,0.8901010101010102,0.8953057751976778,0.8982011858104713,0.8938610996279454,0.881209935897436,0.8957,0.9042137924131719,0.9238834559935478
15,0.9232237966033565,0.9063156841157042,0.9004120188925736,0.9070897064902851,0.8897235576923077,0.9,0.9140226203583225,0.943845145680008
16,0.9230072463768116,0.9084175758182365,0.9108632298261482,0.905952873088053,0.885917467948718,0.9033,0.9140226203583225,0.947474543804819
17,0.9204134885588118,0.9064157741967771,0.913878002210833,0.9091566763125258,0.8860176282051282,0.9034,0.9162246021419277,0.9465671942736162
18,0.9528985507246377,0.9083174857371635,0.9092553512209828,0.9088466308391896,0.8925280448717948,0.9004,0.9155239715744169,0.9504990422421615
19,0.8950580232092836,0.9061155039535582,0.8957893679027232,0.8993385696568831,0.8804086538461539,0.8974,0.9129216294665198,0.9406190140135093
20,0.8775757575757577,0.912421179061155,0.9013164506079792,0.9049193881769325,0.8819110576923077,0.8982,0.9191272144930437,0.938804314951104
21,0.9016029841717914,0.9072164948453608,0.9166917897698723,0.9116370400992145,0.8855168269230769,0.9077999999999999,0.9220298268441598,0.943945962294586
22,0.9225210758731434,0.8961064958462617,0.8996080795899908,0.89613476643241,0.8921274038461537,0.8966000000000001,0.9170253227905115,0.9387034983365259
23,0.9269172932330827,0.912321088980082,0.9032258064516129,0.9030591153369161,0.8783052884615384,0.9022,0.918626764087679,0.937493698961589
24,0.9281818181818183,0.9109198278450605,0.9075469802029946,0.9147374948325755,0.8872195512820512,0.9037000000000001,0.9132218997097388,0.9433410626071176
