,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8333333333333334,0.8404255319148937,0.8387096774193549,0.7789473684210526,0.8543689320388349,0.813953488372093,0.8252427184466019,0.897196261682243
1,0.8952380952380953,0.8514851485148515,0.801980198019802,0.7475728155339806,0.8703703703703703,0.8023255813953488,0.8269230769230769,0.8981481481481481
2,0.8235294117647058,0.8235294117647058,0.8018867924528302,0.7314814814814815,0.8611111111111112,0.7659574468085106,0.8301886792452831,0.9065420560747663
3,0.9042553191489362,0.8404255319148937,0.8367346938775511,0.7684210526315789,0.8888888888888888,0.8313253012048193,0.8415841584158416,0.9134615384615384
4,0.8585858585858586,0.8333333333333334,0.8105263157894737,0.7474747474747475,0.8737864077669902,0.7586206896551724,0.8446601941747572,0.9047619047619048
5,0.8586956521739131,0.8631578947368421,0.8350515463917526,0.7731958762886598,0.8640776699029126,0.8202247191011236,0.8541666666666666,0.8981481481481481
6,0.7636363636363637,0.8476190476190476,0.7920792079207921,0.7596153846153846,0.8611111111111112,0.8021978021978022,0.8333333333333334,0.8909090909090909
7,0.8640776699029126,0.8367346938775511,0.7722772277227723,0.7623762376237624,0.8440366972477065,0.7777777777777778,0.8365384615384616,0.8981481481481481
8,0.8764044943820225,0.8526315789473684,0.8297872340425532,0.78125,0.8584905660377359,0.8518518518518519,0.8556701030927835,0.9029126213592233
9,0.8761904761904762,0.8316831683168316,0.8144329896907216,0.77,0.8611111111111112,0.8089887640449438,0.8543689320388349,0.8828828828828829
10,0.8876404494382022,0.8137254901960784,0.7941176470588235,0.7352941176470589,0.8660714285714286,0.8160919540229885,0.839622641509434,0.8888888888888888
11,0.8478260869565217,0.8041237113402062,0.8152173913043478,0.7653061224489796,0.8571428571428571,0.8395061728395061,0.8529411764705882,0.9
12,0.8877551020408163,0.8350515463917526,0.8105263157894737,0.7524752475247525,0.8598130841121495,0.8160919540229885,0.8415841584158416,0.8952380952380953
13,0.8865979381443299,0.8333333333333334,0.8191489361702128,0.7628865979381443,0.8598130841121495,0.8192771084337349,0.8383838383838383,0.8981481481481481
14,0.78125,0.8144329896907216,0.7878787878787878,0.7307692307692307,0.8611111111111112,0.797752808988764,0.8333333333333334,0.8932038834951457
15,0.8421052631578947,0.8191489361702128,0.8080808080808081,0.7373737373737373,0.8737864077669902,0.8395061728395061,0.8333333333333334,0.9029126213592233
16,0.8712871287128713,0.8217821782178217,0.8316831683168316,0.7653061224489796,0.8529411764705882,0.8160919540229885,0.8269230769230769,0.908256880733945
17,0.8118811881188119,0.8256880733944955,0.7777777777777778,0.7117117117117117,0.8468468468468469,0.7373737373737373,0.8301886792452831,0.8839285714285714
18,0.8484848484848485,0.845360824742268,0.8085106382978723,0.7281553398058253,0.883495145631068,0.8,0.8431372549019608,0.9056603773584906
19,0.8113207547169812,0.8095238095238095,0.803921568627451,0.7358490566037735,0.8454545454545455,0.8222222222222222,0.8543689320388349,0.8828828828828829
20,0.7946428571428571,0.8440366972477065,0.7692307692307693,0.7358490566037735,0.8584070796460177,0.7659574468085106,0.8240740740740741,0.9090909090909091
21,0.8552631578947368,0.8526315789473684,0.8172043010752689,0.7878787878787878,0.8785046728971962,0.8235294117647058,0.8865979381443299,0.8990825688073395
22,0.7980769230769231,0.8285714285714286,0.7830188679245284,0.7450980392156863,0.8660714285714286,0.7954545454545454,0.8514851485148515,0.908256880733945
23,0.8602150537634409,0.85,0.8210526315789474,0.7428571428571429,0.8611111111111112,0.7777777777777778,0.8529411764705882,0.9017857142857143
24,0.8761904761904762,0.8585858585858586,0.801980198019802,0.76,0.8476190476190476,0.8214285714285714,0.8627450980392157,0.9056603773584906
