,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8333333333333334,0.8068181818181818,0.8061224489795918,0.9042553191489362,0.8640776699029126,0.7956989247311828,0.8043478260869565,0.8532110091743119
1,0.8952380952380953,0.8131868131868132,0.8137254901960784,0.8640776699029126,0.8715596330275229,0.8021978021978022,0.7959183673469388,0.8598130841121495
2,0.8235294117647058,0.7978723404255319,0.8,0.8666666666666667,0.8761061946902655,0.8387096774193549,0.8080808080808081,0.8611111111111112
3,0.9042553191489362,0.7741935483870968,0.8217821782178217,0.8829787234042553,0.883495145631068,0.8604651162790697,0.8260869565217391,0.8666666666666667
4,0.8585858585858586,0.782608695652174,0.826530612244898,0.8979591836734694,0.8703703703703703,0.8085106382978723,0.7934782608695652,0.8653846153846154
5,0.8586956521739131,0.8235294117647058,0.8383838383838383,0.8888888888888888,0.8666666666666667,0.8089887640449438,0.8,0.8666666666666667
6,0.7636363636363637,0.7653061224489796,0.8055555555555556,0.8666666666666667,0.875,0.77,0.8095238095238095,0.8468468468468469
7,0.8640776699029126,0.7741935483870968,0.819047619047619,0.8775510204081632,0.8611111111111112,0.8020833333333334,0.8163265306122449,0.8468468468468469
8,0.8764044943820225,0.8068181818181818,0.8315789473684211,0.8958333333333334,0.8476190476190476,0.8020833333333334,0.8105263157894737,0.8584905660377359
9,0.8761904761904762,0.8214285714285714,0.8037383177570093,0.8640776699029126,0.8727272727272727,0.7959183673469388,0.8080808080808081,0.8454545454545455
10,0.8876404494382022,0.7741935483870968,0.7941176470588235,0.8571428571428571,0.8508771929824561,0.797979797979798,0.7722772277227723,0.8440366972477065
11,0.8478260869565217,0.7727272727272727,0.8152173913043478,0.8787878787878788,0.8518518518518519,0.7934782608695652,0.8020833333333334,0.8627450980392157
12,0.8877551020408163,0.782608695652174,0.801980198019802,0.8775510204081632,0.8623853211009175,0.8020833333333334,0.7959183673469388,0.8504672897196262
13,0.8865979381443299,0.8045977011494253,0.8144329896907216,0.8775510204081632,0.8653846153846154,0.8241758241758241,0.8222222222222222,0.8623853211009175
14,0.78125,0.7752808988764045,0.8041237113402062,0.8613861386138614,0.8584070796460177,0.7857142857142857,0.8020833333333334,0.8571428571428571
15,0.8421052631578947,0.8235294117647058,0.8137254901960784,0.8958333333333334,0.8679245283018868,0.8064516129032258,0.8444444444444444,0.8653846153846154
16,0.8712871287128713,0.7708333333333334,0.794392523364486,0.8725490196078431,0.8333333333333334,0.7872340425531915,0.8426966292134831,0.8623853211009175
17,0.8118811881188119,0.7708333333333334,0.7857142857142857,0.8288288288288288,0.8620689655172413,0.7428571428571429,0.8,0.8421052631578947
18,0.8484848484848485,0.782608695652174,0.8137254901960784,0.8627450980392157,0.8773584905660378,0.7849462365591398,0.8297872340425532,0.8518518518518519
19,0.8113207547169812,0.7684210526315789,0.8073394495412844,0.8446601941747572,0.8623853211009175,0.7676767676767676,0.7864077669902912,0.8482142857142857
20,0.7946428571428571,0.76,0.7837837837837838,0.875,0.8632478632478633,0.7623762376237624,0.7735849056603774,0.8558558558558559
21,0.8552631578947368,0.7906976744186046,0.8367346938775511,0.8842105263157894,0.8691588785046729,0.8085106382978723,0.8152173913043478,0.8532110091743119
22,0.7980769230769231,0.74,0.7980769230769231,0.8640776699029126,0.8608695652173913,0.77,0.8061224489795918,0.8703703703703703
23,0.8602150537634409,0.7802197802197802,0.82,0.875,0.8598130841121495,0.7978723404255319,0.8020833333333334,0.8672566371681416
24,0.8761904761904762,0.7640449438202247,0.8282828282828283,0.8787878787878788,0.8598130841121495,0.7684210526315789,0.8020833333333334,0.8518518518518519
