,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8090909090909091,0.7946428571428571,0.7843137254901961,0.7924528301886793,0.6494845360824743,0.7757009345794392,0.7870370370370371,0.8241758241758241
1,0.8315789473684211,0.8165137614678899,0.8163265306122449,0.8144329896907216,0.6923076923076923,0.7706422018348624,0.8137254901960784,0.8172043010752689
2,0.9217391304347826,0.8207547169811321,0.8555555555555555,0.8315789473684211,0.7241379310344828,0.8130841121495327,0.8316831683168316,0.8260869565217391
3,0.8962264150943396,0.794392523364486,0.8181818181818182,0.7735849056603774,0.6701030927835051,0.7894736842105263,0.8055555555555556,0.8105263157894737
4,0.8118811881188119,0.7962962962962963,0.803921568627451,0.8137254901960784,0.6847826086956522,0.7924528301886793,0.7777777777777778,0.8020833333333334
5,0.8055555555555556,0.7913043478260869,0.8217821782178217,0.8118811881188119,0.6631578947368421,0.7657657657657657,0.8,0.8105263157894737
6,0.8222222222222222,0.8137254901960784,0.8478260869565217,0.8315789473684211,0.7159090909090909,0.79,0.8736842105263158,0.8314606741573034
7,0.7731958762886598,0.794392523364486,0.8421052631578947,0.7941176470588235,0.6739130434782609,0.7980769230769231,0.8333333333333334,0.8314606741573034
8,0.8558558558558559,0.7946428571428571,0.7904761904761904,0.7980769230769231,0.6421052631578947,0.7980769230769231,0.8095238095238095,0.8085106382978723
9,0.8315789473684211,0.7844827586206896,0.8387096774193549,0.8144329896907216,0.7,0.803921568627451,0.8316831683168316,0.8222222222222222
10,0.8378378378378378,0.794392523364486,0.7959183673469388,0.8210526315789474,0.6976744186046512,0.8118811881188119,0.8080808080808081,0.8131868131868132
11,0.8611111111111112,0.7678571428571429,0.7592592592592593,0.801980198019802,0.6630434782608695,0.7685185185185185,0.8076923076923077,0.7857142857142857
12,0.7941176470588235,0.7962962962962963,0.797979797979798,0.7941176470588235,0.6813186813186813,0.7980769230769231,0.8137254901960784,0.8064516129032258
13,0.8349514563106796,0.7876106194690266,0.7864077669902912,0.7941176470588235,0.65625,0.7889908256880734,0.7909090909090909,0.8351648351648352
14,0.8557692307692307,0.7747747747747747,0.7766990291262136,0.797979797979798,0.7011494252873564,0.7941176470588235,0.8076923076923077,0.8
15,0.8761904761904762,0.7913043478260869,0.8163265306122449,0.7980769230769231,0.6702127659574468,0.7850467289719626,0.8090909090909091,0.8020833333333334
16,0.797979797979798,0.8076923076923077,0.8279569892473119,0.8163265306122449,0.6413043478260869,0.7735849056603774,0.8018018018018018,0.8351648351648352
17,0.8787878787878788,0.8076923076923077,0.8522727272727273,0.8314606741573034,0.7261904761904762,0.7894736842105263,0.8631578947368421,0.8488372093023255
18,0.9207920792079208,0.7962962962962963,0.8163265306122449,0.8061224489795918,0.6808510638297872,0.7663551401869159,0.8207547169811321,0.8152173913043478
19,0.8297872340425532,0.8,0.8571428571428571,0.7938144329896907,0.6813186813186813,0.7821782178217822,0.8350515463917526,0.8409090909090909
20,0.7613636363636364,0.82,0.8426966292134831,0.8333333333333334,0.7349397590361446,0.7878787878787878,0.8404255319148937,0.8426966292134831
21,0.7903225806451613,0.7719298245614035,0.8137254901960784,0.780952380952381,0.6774193548387096,0.7924528301886793,0.7962962962962963,0.8241758241758241
22,0.8854166666666666,0.8,0.8125,0.8144329896907216,0.7176470588235294,0.79,0.8235294117647058,0.8369565217391305
23,0.8598130841121495,0.7889908256880734,0.81,0.8333333333333334,0.6666666666666666,0.7830188679245284,0.8076923076923077,0.8735632183908046
24,0.8105263157894737,0.7657657657657657,0.8118811881188119,0.801980198019802,0.6666666666666666,0.7619047619047619,0.8076923076923077,0.8152173913043478
