,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8557692307692307,0.8918918918918919,0.8761904761904762,0.7848101265822784,0.8214285714285714,0.8431372549019608,0.88,0.8679245283018868
1,0.8777777777777778,0.8288288288288288,0.8285714285714286,0.7848101265822784,0.8214285714285714,0.8235294117647058,0.85,0.8703703703703703
2,0.8760330578512396,0.8378378378378378,0.8380952380952381,0.7721518987341772,0.8214285714285714,0.8333333333333334,0.84,0.8691588785046729
3,0.9134615384615384,0.8738738738738738,0.8666666666666667,0.8227848101265823,0.8452380952380952,0.8235294117647058,0.9,0.883495145631068
4,0.8541666666666666,0.8468468468468469,0.8952380952380953,0.810126582278481,0.8452380952380952,0.8333333333333334,0.89,0.8737864077669902
5,0.87,0.8468468468468469,0.8761904761904762,0.7848101265822784,0.8452380952380952,0.8333333333333334,0.88,0.8761904761904762
6,0.74,0.8558558558558559,0.8380952380952381,0.7974683544303798,0.8214285714285714,0.8235294117647058,0.88,0.8532110091743119
7,0.8426966292134831,0.8288288288288288,0.8380952380952381,0.7848101265822784,0.7976190476190477,0.8235294117647058,0.86,0.8611111111111112
8,0.8962264150943396,0.8828828828828829,0.8571428571428571,0.8227848101265823,0.8214285714285714,0.8431372549019608,0.9,0.8737864077669902
9,0.8586956521739131,0.8558558558558559,0.8571428571428571,0.7974683544303798,0.8333333333333334,0.803921568627451,0.85,0.8545454545454545
10,0.9029126213592233,0.8018018018018018,0.8095238095238095,0.759493670886076,0.7976190476190477,0.803921568627451,0.83,0.8518518518518519
11,0.8691588785046729,0.8738738738738738,0.8666666666666667,0.759493670886076,0.8214285714285714,0.8333333333333334,0.91,0.8787878787878788
12,0.8804347826086957,0.8378378378378378,0.8666666666666667,0.7721518987341772,0.8214285714285714,0.8235294117647058,0.87,0.8666666666666667
13,0.8865979381443299,0.8558558558558559,0.8380952380952381,0.759493670886076,0.8452380952380952,0.8333333333333334,0.88,0.8691588785046729
14,0.8090909090909091,0.8378378378378378,0.8380952380952381,0.759493670886076,0.8095238095238095,0.8823529411764706,0.87,0.8640776699029126
15,0.8598130841121495,0.8648648648648649,0.8571428571428571,0.7848101265822784,0.8452380952380952,0.8431372549019608,0.88,0.8811881188118812
16,0.8586956521739131,0.8018018018018018,0.8285714285714286,0.7848101265822784,0.7976190476190477,0.8333333333333334,0.89,0.8807339449541285
17,0.8207547169811321,0.8198198198198198,0.8095238095238095,0.759493670886076,0.7976190476190477,0.7941176470588235,0.84,0.8495575221238938
18,0.8611111111111112,0.8648648648648649,0.8857142857142857,0.7974683544303798,0.8690476190476191,0.8431372549019608,0.9,0.8611111111111112
19,0.7959183673469388,0.8018018018018018,0.8285714285714286,0.7721518987341772,0.8095238095238095,0.8137254901960784,0.84,0.8545454545454545
20,0.7444444444444445,0.7927927927927928,0.7904761904761904,0.7468354430379747,0.7976190476190477,0.7843137254901961,0.84,0.8727272727272727
21,0.8990825688073395,0.8738738738738738,0.8761904761904762,0.7974683544303798,0.8333333333333334,0.8333333333333334,0.88,0.8703703703703703
22,0.8018867924528302,0.8108108108108109,0.819047619047619,0.759493670886076,0.7976190476190477,0.8137254901960784,0.85,0.8878504672897196
23,0.8761904761904762,0.8468468468468469,0.8380952380952381,0.7721518987341772,0.8333333333333334,0.8235294117647058,0.87,0.8738738738738738
24,0.8555555555555555,0.8648648648648649,0.8476190476190476,0.7974683544303798,0.8214285714285714,0.8235294117647058,0.86,0.8679245283018868
