,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.8557692307692307,0.8448275862068966,0.8653846153846154,0.8913043478260869,0.8,0.87,0.8679245283018868,0.8899082568807339
1,0.8777777777777778,0.8362068965517241,0.8461538461538461,0.8478260869565217,0.8117647058823529,0.86,0.8679245283018868,0.8839285714285714
2,0.8760330578512396,0.8189655172413793,0.8557692307692307,0.8369565217391305,0.788235294117647,0.84,0.8301886792452831,0.875
3,0.9134615384615384,0.8620689655172413,0.8653846153846154,0.8913043478260869,0.8470588235294118,0.84,0.8867924528301887,0.8888888888888888
4,0.8541666666666666,0.8620689655172413,0.8846153846153846,0.8913043478260869,0.8117647058823529,0.84,0.839622641509434,0.8867924528301887
5,0.87,0.8620689655172413,0.875,0.8804347826086957,0.8352941176470589,0.85,0.8773584905660378,0.8828828828828829
6,0.74,0.8189655172413793,0.875,0.8804347826086957,0.788235294117647,0.82,0.839622641509434,0.8660714285714286
7,0.8426966292134831,0.8275862068965517,0.8653846153846154,0.8695652173913043,0.788235294117647,0.85,0.8490566037735849,0.8738738738738738
8,0.8962264150943396,0.8620689655172413,0.8846153846153846,0.8913043478260869,0.8,0.85,0.8962264150943396,0.8785046728971962
9,0.8586956521739131,0.8362068965517241,0.8846153846153846,0.8695652173913043,0.8117647058823529,0.87,0.8773584905660378,0.8672566371681416
10,0.9029126213592233,0.8362068965517241,0.8557692307692307,0.8586956521739131,0.7764705882352941,0.81,0.8679245283018868,0.8648648648648649
11,0.8691588785046729,0.853448275862069,0.875,0.8913043478260869,0.8,0.85,0.8867924528301887,0.8857142857142857
12,0.8804347826086957,0.8620689655172413,0.875,0.8913043478260869,0.8117647058823529,0.85,0.8867924528301887,0.8796296296296297
13,0.8865979381443299,0.8706896551724138,0.8653846153846154,0.8804347826086957,0.8117647058823529,0.88,0.8867924528301887,0.8727272727272727
14,0.8090909090909091,0.8620689655172413,0.8653846153846154,0.8913043478260869,0.788235294117647,0.84,0.8773584905660378,0.8703703703703703
15,0.8598130841121495,0.8706896551724138,0.8942307692307693,0.9021739130434783,0.8470588235294118,0.86,0.8773584905660378,0.8952380952380953
16,0.8586956521739131,0.8620689655172413,0.875,0.8804347826086957,0.8,0.84,0.8584905660377359,0.8938053097345132
17,0.8207547169811321,0.7586206896551724,0.8269230769230769,0.8152173913043478,0.788235294117647,0.8,0.839622641509434,0.8620689655172413
18,0.8611111111111112,0.8793103448275862,0.875,0.8695652173913043,0.8352941176470589,0.87,0.8867924528301887,0.8818181818181818
19,0.7959183673469388,0.853448275862069,0.8557692307692307,0.8478260869565217,0.8,0.82,0.8301886792452831,0.868421052631579
20,0.7444444444444445,0.7844827586206896,0.8076923076923077,0.8369565217391305,0.8,0.81,0.839622641509434,0.8771929824561403
21,0.8990825688073395,0.853448275862069,0.8846153846153846,0.8913043478260869,0.8470588235294118,0.87,0.8584905660377359,0.8761061946902655
22,0.8018867924528302,0.8275862068965517,0.875,0.8913043478260869,0.7764705882352941,0.82,0.839622641509434,0.8918918918918919
23,0.8761904761904762,0.8189655172413793,0.8653846153846154,0.8695652173913043,0.8235294117647058,0.82,0.8867924528301887,0.8771929824561403
24,0.8555555555555555,0.853448275862069,0.8461538461538461,0.8804347826086957,0.8,0.84,0.8773584905660378,0.8738738738738738
