,baseline,5-mixed,CA,AU,NZ,UK,US,ZA
0,0.78125,0.8461538461538461,0.8571428571428571,0.7619047619047619,0.7719298245614035,0.7684210526315789,0.7575757575757576,0.8461538461538461
1,0.8545454545454545,0.8571428571428571,0.8571428571428571,0.780952380952381,0.8070175438596491,0.8,0.7878787878787878,0.8476190476190476
2,0.8860759493670886,0.8681318681318682,0.9017857142857143,0.819047619047619,0.7982456140350878,0.8210526315789474,0.8181818181818182,0.8446601941747572
3,0.8854166666666666,0.8461538461538461,0.8660714285714286,0.7904761904761904,0.7543859649122807,0.7578947368421053,0.7474747474747475,0.86
4,0.8173076923076923,0.8681318681318682,0.875,0.7428571428571429,0.7543859649122807,0.7473684210526316,0.7474747474747475,0.8484848484848485
5,0.79,0.8681318681318682,0.8214285714285714,0.7714285714285715,0.7368421052631579,0.7368421052631579,0.7474747474747475,0.8543689320388349
6,0.84,0.8791208791208791,0.8482142857142857,0.819047619047619,0.7894736842105263,0.7578947368421053,0.8181818181818182,0.8317757009345794
7,0.8018018018018018,0.8681318681318682,0.8303571428571429,0.8,0.7631578947368421,0.7894736842105263,0.8080808080808081,0.8365384615384616
8,0.8297872340425532,0.8351648351648352,0.8214285714285714,0.7619047619047619,0.7368421052631579,0.7473684210526316,0.7373737373737373,0.8514851485148515
9,0.8518518518518519,0.8681318681318682,0.8303571428571429,0.8,0.7631578947368421,0.7894736842105263,0.797979797979798,0.8348623853211009
10,0.8144329896907216,0.8461538461538461,0.8482142857142857,0.7904761904761904,0.8157894736842105,0.7894736842105263,0.7474747474747475,0.8269230769230769
11,0.8387096774193549,0.8461538461538461,0.8214285714285714,0.7714285714285715,0.7543859649122807,0.7578947368421053,0.7474747474747475,0.8556701030927835
12,0.8055555555555556,0.8571428571428571,0.8303571428571429,0.7714285714285715,0.7807017543859649,0.7684210526315789,0.797979797979798,0.8431372549019608
13,0.8349514563106796,0.8571428571428571,0.8303571428571429,0.780952380952381,0.7807017543859649,0.7473684210526316,0.7575757575757576,0.8446601941747572
14,0.8333333333333334,0.8571428571428571,0.8392857142857143,0.7619047619047619,0.8157894736842105,0.7894736842105263,0.7878787878787878,0.84
15,0.8602150537634409,0.8571428571428571,0.8303571428571429,0.7428571428571429,0.7456140350877193,0.7684210526315789,0.7575757575757576,0.8585858585858586
16,0.8148148148148148,0.8791208791208791,0.875,0.7428571428571429,0.7543859649122807,0.7263157894736842,0.7777777777777778,0.8557692307692307
17,0.8723404255319149,0.8901098901098901,0.875,0.8,0.8157894736842105,0.7894736842105263,0.8383838383838383,0.8272727272727273
18,0.9130434782608695,0.8791208791208791,0.8571428571428571,0.7619047619047619,0.7631578947368421,0.7578947368421053,0.7373737373737373,0.8461538461538461
19,0.8431372549019608,0.8791208791208791,0.8571428571428571,0.7904761904761904,0.7982456140350878,0.7789473684210526,0.7575757575757576,0.8301886792452831
20,0.8090909090909091,0.8901098901098901,0.875,0.8095238095238095,0.8157894736842105,0.8210526315789474,0.8080808080808081,0.8504672897196262
21,0.7142857142857143,0.8241758241758241,0.8571428571428571,0.7619047619047619,0.7456140350877193,0.7473684210526316,0.7272727272727273,0.8490566037735849
22,0.8829787234042553,0.8571428571428571,0.8392857142857143,0.8095238095238095,0.8070175438596491,0.8105263157894737,0.7575757575757576,0.8653846153846154
23,0.8421052631578947,0.8571428571428571,0.8303571428571429,0.780952380952381,0.7894736842105263,0.7789473684210526,0.7878787878787878,0.8504672897196262
24,0.8363636363636363,0.8461538461538461,0.8482142857142857,0.7714285714285715,0.7631578947368421,0.8105263157894737,0.7676767676767676,0.8476190476190476
